true_label,original_sent,noisy_label
2,"Goodwill and other intangible assets account for some 2.0 mln euro ( $ 2.6 mln ) of the purchase price , 20 pct of which payable in Aspo shares .",2
2,"Tekla will organize an information meeting for analysts and media at WTC Helsinki Marski meeting room , Aleksanterinkatu 17 , the same day at 12:30 - 1:30 p.m. Light lunch will be served .",2
2,Basware finances the acquisition with a bank loan .,2
2,- Profit before taxes was EUR 105.9 82.7 million .,2
1,"Last year , 8.3 million passengers flew the airline , down 4 percent from 2007 .",1
2,"At the end of March 2009 , the company 's loans amounted to EUR 10.113 mn .",2
1,Export declined by 6 percent to 16.4 million liters .,1
0,"ADP News - Nov 6 , 2008 - Finnish retail software developer Aldata Solution Oyj OMX : ALD1V said today that it swung to a net profit of EUR 2.1 million USD 2.7 m for the first nine months of 2008 versus a net loss of EU",0
0,"The company said that paper demand increased in all of its main markets , including of publication papers , and that it increased average paper prices by 4 percent compared with last year .",0
2,"Subscribers of China Unicom , the nation 's second largest mobile phone operator after China Mobile , are expected to release pictures , videos and blog on the Internet via mobile phones as of March 2008 .",2
0,"comparable operating profit totaled EUR 854mn , up from EUR 730mn in 2004 .",0
0,"mn , and pretax profit to EUR 46.4 mn from EUR 35.8 mn in the third quarter of 2006 .",2
2,The plant is expected to enter commercial operation by mid-2009 .,2
0,The company will make its marketing and sales investments initiated in 2009 even more efficient in 2010 .,0
2,"The contracts between Raute Corporation and Muling Kemian Wood Products Co. , Ltd. , which were announced on 3 November 2010 , have taken effect .",2
2,"In Finland , the five largest brands control 90 % of the beer market .",2
2,"Mercator will use the software for its logistic , retail and wholesale operations in Slovenia and its other markets in southeastern Europe .",2
2,Lemmink+ñinen started the manufacture of roofing felt in 1920 and the production of asphalt in the 1930s .,2
0,27 January 2011 - Finnish IT solutions provider Affecto Oyj ( HEL : AFE1V ) said today it has won a EUR1 .2 m ( USD1 .6 m ) contract from state-owned Lithuanian Social Insurance Institution ( SODRA ) .,0
0,"Section : Regional News - The demand in Finnair 's Asian traffic , measured in passenger kilometers , was up 34.9 % in August compare to last year .",0
2,The online ice chart shows no ice in the area of Estonia 's sea ports on the coast of the Gulf of Finland .,2
2,"The 10,000-odd square metre plot that Stockmann has bought for the Nevsky Center shopping center is located on Nevsky Prospect , St Petersburg 's high street , next to the Vosstaniya Square underground station , in the immediate vicinity of Moscow Station .",2
0,Sanoma Magazines Finland 's net sales grew to EUR 140.1 mn from EUR 131.8 mn .,0
1,"In food trade , sales amounted to EUR320 .1 m , a decline of 1.1 % .",1
2,Pharmaceutical market in Belgium Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Belgium .,2
2,BM4 middle layer headbox will be equipped with a dilution control system .,2
2,"This could be any of us at any time , '' she said .",2
0,TELE2 Affarsvarlden gave a `` buy '' recommendation on mobile operator Tele2 AB and a share price target of 142 crowns ( $ 23.54 - 15.19 euro ) .,0
2,"The second variant offers complete final finishing of any selected apartment with foreign high quality materials ( Finland , Denmark , Germany , France ) .",0
2,"In 2007 Talentum will disclose three Interim Reports - Q1 ( January - March ) on Friday , 27 April , 2007 - Q2 ( April - June ) on Friday , 20 July , 2007 - Q3 ( July - September ) on Friday , 26 October , 2007 .",2
0,Last year SysOpen Digia invested in IBM product know-how in the building of portal and trading place systems and successfully implemented customer solutions supported by it .,0
1,The net sales decreased to EUR 49.8 million from EUR 59.9 million .,1
2,"Cablevision Systems Corp. CVC Their Madison Square Garden division owns and operates the New York Knickerbockers basketball team ; they also own the Madison Square Garden Arena , the New York Rangers hockey team , the New York Liberty women 's basketball team , and the Hartford Wolf Pack hockey team .",2
2,"It comes complete with an LCD touch screen system for selection of your chosen function and prices start at around the pounds 4,805 mark .",2
0,"Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V said yesterday it returned to a net profit of EUR 2.7 million USD 3.8 m for the first nine months of 2010 versus a net loss of EUR 579,000 for the same period of 2009 .",0
0,Operating profit excluding non-recurring items increased by 27 % to EUR 81.9 mn from EUR 64.4 mn in the corresponding period in 2008 .,0
2,"With five different game modes , co-op tournaments , 4 player split-screen and multiplayer modes , players can have as much fun as they would if they were actually fishing .",0
2,"`` Each year , personal entertainment plays a more significant role in determining whether a fitness facility 's workout experience is pleasurable or a chore , '' said Brian Wilson , director of marketing for Precor 's Entertainment & Services Division .",2
2,"Marathon now has a 4.6 percent stake in PLX , it said , according to Bloomberg .",2
2,The plant will collect raw material from the Baltic Sea region .,2
0,"( ADP News ) - Feb 9 , 2009 - Finnish computer services company Proha Oyj ( HEL : ART1V ) said today its net loss narrowed to EUR 113,000 ( USD 146,000 ) for 2008 from EUR 1.2 million for 2007 .",0
2,Odell has not contacted the State of Finland in this issue .,2
2,"In addition , the Kazakh delegation will visit Finland 's SITRA investment fund , Honkarakenne Ltd and Nokia headquarters to study TeliaSonera Ltd JSC 's activities .",2
0,"Progress Group , QPR 's representative in Saudi Arabia and North Africa , has signed a framework agreement for a long term strategic relationship with ISE .",2
2,"The group intends to relocate warehouse and office space in Loudeac and Saint Marcel to Morvillars , in the east of the country , where it already operates a hook manufacturing and distribution unit .",2
2,"Tikkurila Powder Coatings has some 50 employees at its four paint plants , which generated revenues of EUR2 .4 m USD3 .3 m in 2010 .",2
0,Passenger volumes rose by 8.4 % in the accounting period .,0
2,The power generated annually by Loviisa covers about 10 % of Finland 's electricity consumption .,2
2,"By the end of 2006 , the number of joint branch offices will total 170 .",2
2,Dragonfly Love is another video shot from start to finish using the Nokia N8 .,2
2,"In April-June 2008 , Scanfil 's net sales totalled EUR 58.7 mn and operating profit EUR 6.6 mn .",2
1,"According to the company , in addition to normal seasonal fluctuation the market situation has weakened during autumn 2008 .",1
2,Shuweihat 2 got under way in July 2008 when the project was awarded to desalination and power contractors .,2
2,"Tikkurila , a division of Kemira group , controls about 23 % of the Russian market in its field and owns St. Petersburg paint producer TEX. .",2
2,"Additionally , the company will use the solutions to automate the preparation of financial statements according to IFRS standard .",2
2,IonPhasE 's second major owner is venture capital firm Aura Capital .,2
2,Residents access to the block is planned to be from Aleksandri Street .,2
1,"In October , UPM reported a third-quarter net loss of euro86 million $ 110 million compared with a net profit of euro120 million in 2007 .",1
2,Mr. Doring has been with Eaton since 1989 and acted as the Business Unit Manager for Eaton 's Power Controls Business Unit since January 2007 .,2
0,Operating profit improved by 44.0 % to ER 4.7 mn from EUR 3.3 mn in 2004 .,0
2,It is hand-painted resin with real 14-0 trebles and is 75cm long by 25cm deep from top to bottom of the middle hook .,2
0,"For the first nine months of 2010 , the company 's net profit rose to EUR41m from EUR30m for the corresponding period of 2009 .",0
0,The company now estimates its net sales in 2010 to increase considerably from 2009 and its operating result to be clearly positive .,0
2,They will be sunk to a depth of some 360-380 metres and fixed to the bottom mud by vacuum .,2
2,"The subject of the project is provide to the company like : Software programming and consultancy services , Computer-related services , Data services , Computer support and consultancy services , Internet services etc. .",2
2,"Commenting on the deal , Shane Lennon , SVP of Marketing & Product Development at GyPSii said : ?",2
0,Finnish forest machinery manufacturer Ponsse 's net sales grew to EUR 51.3 mn in the first quarter of 2010 from EUR 37.5 mn in the corresponding period in 2009 .,0
2,"It is part of the development of the world-class magnetite deposit at Karara , which has the known potential for over 30 million metric tons of annual processing of magnetite over its estimated 30-year life .",2
2,"Rockwell Collins is a provider of flight deck , cabin and information management solutions for business aircraft operators .",2
2,"The authorisation is in force until the end of the next Annual General Meeting and repeals the authorisation to acquire own shares given by the General Meeting held on April 4 , 2007 .",2
2,"Tekla provides 3D software for building and infrastructure engineering , with a focus on building information modelling of steel and concrete structures from design to construction .",2
2,"The contract covers the supply of temporary heating equipment for LKAB 's new pellet plant in Kiruna , in northern Sweden .",2
1,"At 1411 CET , ArcelorMittal had lost 7.26 % to EUR 17.38 on Euronext Paris , coming at the lead of the blue-chip fallers .",1
2,Sanoma announced the Stock Option Scheme 2008 on 19 December 2008 .,2
0,"Shares of Standard Chartered ( STAN ) rose 1.2 % in the FTSE 100 , while Royal Bank of Scotland ( RBS ) shares rose 2 % and Barclays shares ( BARC ) ( BCS ) were up 1.7 % .",0
0,` Very recommendable ' is the Nokian Z G2 according to the ` ADAC judgement ' in the latest summer tyre test of the German automobile association ADAC .,0
2,"The order includes a log handling line , peeling line and drying line for the production of parquet base layer veneer for Plyfa 's Hassela mill , central Sweden .",2
2,"Glaston 's share GLA1V is listed on the NASDAQ OMX Helsinki , Mid Cap List .",2
2,"The mill will have capacity to produce 500,000 tonnes of pulp per year .",2
0,"In January-September 2007 , Finnlines ' net sales rose to EUR 505.4 mn from EUR 473.5 mn in the corresponding period in 2006 .",0
2,Lieksaare Oy has earlier been regarded under the control of Saarelainen Oy and the individual shareholders under the shareholder agreement .,2
2,"The talks involved the Food and Ingredients Divisions , as well as group service functions , the company said .",2
1,"Pretax profit totaled EUR 9.0 mn , down from EUR 36.3 mn in 2007 .",1
1,"Earnings per share ( EPS ) amounted to EUR1 .37 , down from EUR2 .30 .",1
2,The deal is subject to approval by the Norwegian competition authorities .,2
1,Pretax loss totaled EUR 117mn compared to a loss of EUR 65mn in the corresponding period .,1
2,The value of the contract is EUR 25mn .,2
2,"Country : , Finland Sector : Construction-Real Estate Target : Pohjolan Design-Talo Oy Buyer : CapMan Oyj Vendor : Ruukki Group Oyj Deal size in USD : 102.6 m Type : Divestment Status : Agreed",2
2,"Simmons Elected DCUC Chairman PORTSMOUTH , N.H.-Gordon A. Simmons , CEO of Service Credit Union , has been elected chairman of the Defense Credit Union Council for the 2007-2008 term .",2
0,"Net interest income was EUR 39.3 mn , up from EUR 32.7 mn .",0
2,The presentation material can be viewed on the company 's website in English after the conference .,2
0,"Uponor made an operating profit of EUR 151.0 mn , up from EUR 143.7 mn , which made 2007 a record year .",0
2,The name of the newspaper publishing and printing division Sanoma will be changed to Sanoma News .,2
2,"Of these shares 14,747,084 are held by the Company and the number of outstanding shares and voting rights attached to the shares amounts thus to 161,256,847 .",2
2,"Our customers include companies in the energy and process industry sectors , in particular .",2
2,"Finnish Sampo-Rosenlew manufactures approximately seven forest machines monthly , and about half of machines are exported .",2
2,It has some 30 offices worldwide and more than 90 pct of its net sales are generated outside Finland .,2
2,Payment of shares shall be effected on subscription .,2
0,Shares of Nokia Corp. rose Thursday after the cell phone maker said its third-quarter earnings almost doubled and its share of the global handset market increased .,0
1,"Tallink Silja attributes the significant drop to problems with the booking system that was taken into operation in October , the sale of trailer ferry ` Sky Wind ' and the route between Stockholm and Riga , which has won passengers from the Helsinki-Stockholm route .",1
2,"The company serves customers in various industries , including process and resources , industrial machinery , architecture , building , construction , electrical , transportation , electronics , chemical , petrochemical , energy , and information technology , as well as catering and households .",2
0,21 October 2010 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR18 .9 m for the first nine months of 2010 from EUR15 .1 m for the same period a year earlier .,0
2,"L+ñnnen Tehtaat 's Food Division was reorganised into two strategic business units , Apetit Frozen Foods and Jams , and Apetit Fish .",2
2,An EU law on the issue may be introduced around 2010 .,2
2,The expanded plant is scheduled to be operational by the middle of October 2009 .,2
0,It will also strengthen Ruukki 's offshore business .,0
0,The stock rose for a third day on Tuesday bringing its three-day rise to GBX10 .50 or 1.8 % .,0
0,"The company 's net profit amounted to EE 55.5 mn , which was 36 % more than in 2004 .",0
2,"The operations to be sold include manufacturing units in Finland , France , Poland and Turkey , as well as sales units in Germany and Lithuania .",2
2,The EUR 0.7 million non-recurring expenses have been recorded for the third quarter .,2
0,"Finnish Metso Paper has been awarded a contract for the rebuild of Sabah Forest Industries ' ( SFI ) pulp mill in Sabah , Malaysia .",2
0,"( ADP News ) - Oct 1 , 2008 - Finnish consulting and engineering company Poyry Oyj ( OMX : POY1V ) said today it was awarded a EUR 5.2 million ( USD 7.4 m ) extension to their existing consultancy engineering contract with Venezuel",2
2,"With the new arrangement , customer responsibilities will become mainly regional .",2
2,"Also , a six-year historic analysis is provided for this market .",2
0,"Equity ratio was 60.9 % compared to 54.2 % In the third quarter of 2007 , net sales of the Frozen Foods Business totaled EUR 11.0 , up by about 5 % from the third quarter of 2006 .",0
1,"Operating loss totalled EUR 4.0 mn , compared to a profit of EUR 8.6 mn in the second quarter of 2008 .",1
1,"Operating profit was EUR -0.1 mn , down from EUR 1.3 mn .",1
0,"OUTOTEC OYJ PRESS RELEASE DECEMBER 4 , 2009 10.30 AM Outotec establishes a new subsidiary in Kolkata Outotec has established a subsidiary in India in order to better serve its Indian customers and to increase its business in the growing Indian market .",0
1,Diluted earnings per share ( EPS ) declined to EUR 0.78 from EUR 1.76 .,1
0,"In 2009 , Fiskars ' cash flow from operating activities amounted to EUR121m , up from EUR97m in the previous year .",0
2,"SDM offers general rental equipment , aluminium scaffolding , power generator and hoists to customers in the construction sector .",2
1,"However , the company saw its net profit for the third quarter down to EUR1 .4 m from EUR1 .5 m for the corresponding period of 2009 .",1
1,The company said that sales in the three months to the end of March slid to EUR86 .4 m US$ 113.4 m from EUR91 .2 m last year .,1
0,Net sales of Finnish food industry company L+ñnnen Tehtaat 's continuing operations increased by 13 % in 2008 to EUR 349.1 mn from EUR 309.6 mn in 2007 .,0
2,Investments in product development stood at 6.0 mln euro ( $ 8.8 mln ) .,2
2,The shares represented 4.998 % of total share capital and 2.14 % of total voting rights .,2
2,Elcoteq has a global network of After Market Service sites which have a long experience in serving Consumer Electronics and Systems Solutions customers .,0
2,Elcoteq SE is Europe 's largest contract electronics maker and has set up a unit in Bangalore in association with Avista Advisory of Mumbai .,2
0,"Outotec said it won new orders worth 492.9 mln eur during the quarter , compared with 240.4 mln eur a year earlier .",2
0,Operating profit rose to 22.1 mln eur from 19.9 mln .,0
1,"Frost sold shares for $ 19 million at $ 6.06-7 .12 per share , compared with Friday 's high of $ 11.33 and low of $ 10.14 .",2
0,Pretax profit rose to EUR 17.8 mn from EUR 14.9 mn in 2005 .,0
0,Sales have risen in other export markets .,0
2,"L&T is operative in Finland , Sweden , Latvia , Russia and Norway .",2
2,"The offer price is $ 35 million , including cash of $ 10 million as net debt assumption of FACE , and $ 20 million worth of Cencorp shares to be issued to Savcor .",2
2,The total investment in 2006 and 2007 is expected to amount to about EUR75m .,2
2,"France T+®l+®com spent more time studying TeliaSonera than other potential takeover targets because it has a shareholder that wants to sell , Pellissier said .",2
1,"Production levels have been agreed with producers a long time ago , so a fall in consumption will lead to losses .",1
0,"These financing arrangements will enable the company to ensure , in line with its treasury policy , that it has sufficient financial instruments at its disposal for its potential capital requirements .",0
2,"The parties have agreed not to disclose the price of the deal , the group said in a press release .",2
2,M. and a Master of Business Administration MBA .,2
2,"Metsa-Botnia will finance the payment of dividends , the repayment of capital and the repurchase of its own shares with the funds deriving from its divestment of the Uruguay operations , and shares in Pohjolan Voima , and by utilising its existing financing facilities .",2
2,"The biggest sellers in the chain 's supermarkets in Finland are organic Pirkka tomatoes , carrots , eggs , and meat products .",2
2,It is expected to be completed by the end of 2007 .,2
0,"In its financial report , published on Friday , SEB said its net profit soared to SEK6 .745 bn in 2010 from a year-earlier SEK1 .114 bn and proposed a 50 % dividend increase to SEK1 .50 per share .",0
2,Decisions are to be made as quickly as possible .,2
0,"In Middle East & North Africa , Tecnotree has grown considerably in the recent years .",0
0,The agreement strengthens our long-term partnership with Nokia Siemens Networks .,0
1,Earnings per share EPS in 2005 decreased to EUR0 .66 from EUR1 .15 in 2004 .,1
2,A total of $ 78 million will be invested in the project .,0
2,"Products include Consumer Electronics devices such as mobile phones and their accessories , set-top boxes , flat panel TVs as well as System Solutions products such as infrastructure systems , modules and other industrial segment products .",2
2,"As part of the transaction , the +ä+ñnekoski paper mill remained in M-real 's ownership and continued Galerie Art production for Sappi under a long-term contract .",2
0,"In the reporting period , the company 's operating profit grew by 43.2 % to EUR 6 million .",0
0,Total operating revenue grew by 27.6 % year-on-year to EUR61m .,0
2,Ixonos will finance the acquisition through a 3.8 mln euro $ 5.2 mln loan .,2
2,"Addus ' services include personal care and assistance with activities of daily living , skilled nursing and rehabilitative therapies , and adult day care .",2
2,"ENP Newswire - 22 March 2011 Release date - 21032011 - A total of 13,000 Talvivaara Mining Company Plc 's new shares were subscribed for during the period between 1 January 2011 and 28 February 2011 under the company 's stock option rights 2007A .",2
2,Net investment income,2
2,The output of the contracts totals 72 MWe .,2
1,"In the Baltic countries , sales fell by 42.6 % .",1
2,The non-recurring costs caused to Talentum 's Premedia business area by the restructuring will amount to 2.0 mln euro $ 2.7 mln and will be included in the company 's financial results for the second quarter of 2007 .,2
2,"In the first quarter of 2008 , Sacanfil 's net sales totalled EUR 50.0 mn and its operating profit EUR 4.7 mn .",2
0,"Quarterly diluted EPS on continuing operations came in at 0.21 eur , compared with last year 's 0.12 eur .",2
2,Otherwise the situation is under control .,2
0,"For the last quarter of 2010 , Componenta 's net sales doubled to EUR131m from EUR76m for the same period a year earlier , while it moved to a zero pre-tax profit from a pre-tax loss of EUR7m .",0
2,"We know that it exists , '' Artemyev said .",2
0,It therefore seems that Finnish shipping company Viking Line will get the subsidy it needs to order its new LNG-fuelled vessel .,2
0,Operating profit improved by 27 % to EUR 579.8 mn from EUR 457.2 mn in 2006 .,0
2,The value of the multi-year agreement is over EUR 2mn a year .,2
2,"The company operates its business through two reportable segments , including Banking and Investment Services , and Non-Life Insurance .",2
2,Solteq Plc ANNOUNCEMENT 16.12.2010 SHARE REPURCHASE 16.12.2010 In the Helsinki Stock Exchange Solteq Plc now holds a total of 486.969 shares including the shares repurchased on 16.12.2010 .,2
2,The final outcome of the rights offering is to be reported around 23 October 2009 .,2
2,"It is necessary to strengthen the company 's operations , however .",2
2,Shares will be acquired in accordance with section 5 of the rules of NASDAQ OMX Helsinki and other rules applicable to the acquisition of own shares .,2
2,"The number of class A shares remains unchanged at 9,526,089 shares .",2
2,Finnlines has six ships under construction in China with deliveries scheduled between the first quarter of 2011 and the final quarter of 2012 .,2
2,It is expected to be online by 2011 .,2
2,The credit covers approximately 70 % of the ship 's price .,2
2,A paper mill in the central Maine town of Madison soon will have a new owner .,2
2,"The company said that currently the French distribution unit Ragot is located in Loudeac , Normandy , the distribution unit Waterqueen and line supplier Tortue in Saint Marcel in mid-France and the hook manufacturing unit VMC and hook distribution unit VMC Europe in Morvillars .",2
2,"Bids or offers include at least 1,000 shares and the value of the shares must correspond to at least EUR4 ,000 .",2
1,"Operating profit fell to EUR 35.4 mn from EUR 68.8 mn in 2007 , including vessel sales gain of EUR 12.3 mn .",1
2,"The manufacture of CPPs will be undertaken at the existing Export Oriented Unit EOU at Wartsila 's factory at Khopoli , near Mumbai .",2
0,"Finnish lifting equipment maker Konecranes Oyj said on July 30 , 2008 that its net profit rose to 71.2 mln euro ( $ 111.1 mln ) for the first half of 2008 from 57.1 mln euro ( $ 89.1 mln ) for the same period of 2007 .",0
1,"Operating profit totalled EUR 9.0 mn , down from EUR 9.7 mn in the first half of 2008 .",1
2,Altogether 150 subjects with mildly elevated cholesterol levels participated in the four-month long intervention .,2
2,"Customers wave cards in front of the reader to make payments , similar to `` touch and go '' cards used in transport systems .",2
1,"The announcement pushed Freenet shares down 6.3 % , or EUR0 .71 , in Frankfurt trade to EUR10 .65 as investors gave up hope United Internet AG and Drillisch would pursue their own takeover and breakup of Freenet .",1
2,After 1 April 2007 Cencorp will not have any own employees in the territory .,2
2,"According to latest information , Benefon will launch its Twig device on 20 September 2006 .",2
1,"It generated an operating loss of EUR 96.3 mn , down from a profit of EUR 43.9 mn .",1
2,"Its customers include local companies Slo Oy , Kiilto Oy , Toptronics Oy , Normark Suomi Oy , Pellonpaja Oy and Mansner Oy .",2
2,"The inventors are Bylander Johan , Ponten Fredrik and Lundberg Jorgen .",2
1,"In a separate announcement to the Helsinki stock exchange , Atria revealed that the company 's third quarter profits declined from EUR13 .9 m in the third quarter of last year to EUR12 .7 m in this year 's Q3 .",1
0,The company moved to an operating profit of EUR10 .9 m versus an operating loss of EUR15 .3 m. It also turned to EPS of EUR0 .08 versus loss per share of EUR0 .04 .,0
2,"Aspocomp Group , headquartered in Helsinki , Finland , develops interconnection solutions for the electronics industry .",2
2,"The money will be spread mainly over 2011 and 2012 , the company said .",2
0,The stock rose for a second day on Wednesday bringing its two-day rise to GBX12 .0 or 2.0 % .,0
2,The adjustments concern staff in both the Specialty Papers and the Fiber Composites segments .,2
2,The Diameter Protocol is developed according to the standards IETF RFC 3588 and IETF RFC 3539 .,2
2,"Glaston 's own glass processing unit , Tamglass Glass Processing , is a manufacturer of high quality safety glass products operating in Finland .",2
2,"Rautalinko was resposnible also for Mobility Services , and his job in this division will be continued by Marek Hintze .",2
2,"In a recent interview with the Financial Times ( FT ) , Sampo 's board chairman Bjorn Wahlroos said If P&C was certainly for sale and the price had been set at SEK 85 billion , confirming earlier statements .",2
1,"Operating profit , excluding non-recurring items , totalled EUR 1.0 mn , down from EUR 1.6 mn .",1
2,"The shares subscribed for under the stock options were registered in the Trade Register on 20 January 2011 , as of which date the new shares will establish shareholder rights .",2
2,Construction is expected to be completed in the summer of 2011 .,2
2,com and possibly also through photo-msn .,2
2,The MET is located in the Central Business District ( CBD ) of Bangkok .,2
1,"In Finland , the city of Forssa has said it will not pay compensation to food industry companies HK Ruokatalo and Atria for the lye leak into tap water that occurred in March 2008 .",1
2,"`` We have a license agreement with Nokia Corp. which in part expires on April 9 , 2007 .",2
2,"Foodservice and consumer goods markets are served by approximately 13,000 people in 54 manufacturing units and several sales offices in 33 countries .",2
0,Finnish Cargotec 's Kalmar has received a significant order from the US Department of Defense .,0
2,The company did not distribute a dividend in 2005 .,1
2,"The order comprises all production lines for a plywood mill , company said in a statement received by Lesprom Network .",2
2,"The order values at EUR 6.9 mn , and it consists of design services and hardware and software licences .",2
2,"A total of 1,800,000 stock options were issued in the 2003 stock option scheme .",2
0,"Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 4.7-per-cent growth in beer sales for January-May to 46.22 million litres .",2
2,A huge issue for us is the button placement .,1
1,Finnish metal products company Componenta Oyj net profit went slightly down to 25.1 mln euro ( $ 40.2 mln ) for the first half of 2008 from 25.4 mln euro ( $ 40.7 mln ) for the same period of 2007 .,1
0,"At the same time profit of the company increased by 10 % in H1 and reached Ls 79,000 .",0
0,"The brokerage said 2006 has seen a ` true turning point ' in European steel base prices , with better pricing seen carrying through the second quarter of 2006 .",0
2,The expansion is to be finalized in the autumn of 2009 .,2
0,"The company 's operating income ( EBIT ) totalled EUR 0.0 mn , up from EUR -0.3 mn year-on-year .",0
2,"Name of Applicant : Jot Automation OYName of Inventor : Mammila Tuomo , Piirainen Mika and Kellokoski MikaApplication No. : 2424-KOLNP-2008 ADate of filing of Application : 16-06-2008Publication Date : 30/01/2009",2
2,The machinery now ordered will be placed in a new mill with an annual production capacity of 40 000 m3 of overlaid birch plywood .,2
1,"ADPnews - Jul 17 , 2009 - Finland-based steel maker Rautaruukki Oyj Ruukki HEL : RTRKS said today it slipped to a net loss of EUR 184 million USD 259.7 m for the first half of 2009 from a net profit of EUR 2",1
2,BasWare Order Matching automatically matches purchase invoices with approved purchase orders .,2
0,"Finnish steel maker Rautaruukki Oyj ( Ruukki ) said on July 7 , 2008 that it won a 9.0 mln euro ( $ 14.1 mln ) contract to supply and install steel superstructures for Partihallsforbindelsen bridge project in Gothenburg , western Sweden .",0
2,"The e-commerce site and flagship will be managed by Marimekko North America Retail LLC , a subsidiary established in the U.S. last year .",2
0,"Earnings per share EPS amounted to EUR0 .03 , up from the loss of EUR0 .08 .",0
2,"Supported Nokia phones include : N96 , N95-8GB , N95 , N93-N931 , N92 , N85 , N82 , N81 , N80 , N79 , N78 , N77 , N76 , N75 , N73 , N72 , N71 , E90 , E71 , E70 , E66 , E65 , E62 , E61-E61i , E60 , E51 , E50 , Touch Xpress 5800 , 6220 Classic , 6210 Navigator , 6120 Classic , 6110 Navigator , 5700 , 5500 , 5320XM .",2
2,No financial details of the deployment were disclosed .,2
2,"Altona stated that the private company of Altona chairman Kevin Maloney , Tulla Resources , would take up its entitlement in full .",2
0,28 October 2010 - Finnish wood products technology supplier Raute Oyj HEL : RUTAV said today it swung to a net profit of EUR3m for the first nine months of 2010 versus a net loss of EUR5 .2 m for the same period a year earlier .,0
2,( A spokesperson told WWD to expect a 50-50 mix of clothing and home decor . ),2
1,"Finnish financial software solutions developer BasWare Oyj said its net profit fell to 884,000 euro ( $ 1.2 mln ) for the first quarter of 2007 from 2.0 mln euro ( $ 2.7 mln ) a year earlier .",1
2,"Poyry 's contract includes engineering management , civil and detail engineering services , and time scheduling and procurement services .",2
2,"About 72 % of Evraz Group shares are owned by Lanebrook , whose beneficiaries , on the one hand , are Millhouse , the holding company for the assets of billionaire Roman Abramovich and his business partners 50 % ; and Evraz executives Alexander Abramov and Alexander Frolov 50 % , on the other .",2
2,"The Stena Poseidon is a so-called Panamax tanker , designed to be able to pass through the narrow passages in the Panama Canal 's locks .",2
2,"HK Ruokatalo produces many turkey products , such as cold cuts .",2
2,"A meeting for the media and analysts will be held on the same day at 10:30 a.m. at Stonesoft Headquarters in Helsinki , Italahdenkatu 22 A. The Interim report will be presented by Stonesoft 's CEO Ilkka Hiidenheimo .",2
2,The measures result from the statutory joint negotiations with employees which started in February and concerned all operations in the country .,2
2,The order is related to renewing the network of the telecommunications operator .,2
2,"At the request of Finnish media company Alma Media 's newspapers , research manager Jari Kaivo-oja at the Finland Futures Research Centre at the Turku School of Economics has drawn up a future scenario for Finland 's national economy by using a model developed by the University of Denver .",2
2,"It also includes the installation of new equipment , training and start-up services , as well as service work of the shoe press delivered by Vaahto in 2001 .",2
0,"Operating loss was EUR 179mn , compared to a loss of EUR 188mn in the second quarter of 2009 .",1
0,"Both operating profit and turnover for the three-month period increased , respectively from EUR0 .9 m and EUR8 .3 m , as compared to the corresponding period in 2005 .",0
2,"Cargotec 's sales totalled EUR 3.4 billion in 2008 and it employs approximately 11,000 people .",2
2,"Arto Ryymin , born 1964 , will replace Juhani Kaisanlahti who has worked as acting EVP , Healthcare & Welfare since August 2007 .",2
2,4 ) Complete name of the shareholder : Otto Henrik Bernhard Nyberg 5 ) Further information : The amount of shares now transferred corresponds to 5.68 % of the total number of shares in Aspo Plc. .,2
2,"Votorantim Celulose e Papel ( VCP ) is part of the Votorantim Group , a major Brazilian conglomerate .",2
2,"In today s business , you have to pre-empt what consumers want , said Mohammed Zainalabedin , General Manager , Zain Bahrain .",2
2,The divested activities had net sales of EUR 145.1 million in 2009 and an operating profit of EUR 8.9 million .,2
2,"Boomeranger Boats Oy specialises in boat building and designs , manufactures and sells customised Rigid Inflatable Boats RIB primarily for the Baltic Sea market .",2
2,"According to Seikku , the retail sector in Finland is controlled by 3-4 large actors , while food manufacturers are still relatively small .",2
2,"For 24-hour news , try ICIS news www.icis.com Click `` trial '' , then ICIS news",2
2,"The board machine , which will have a wire width of 6.25 m and a design speed of 900 m-min , will produce close to 1,400 tonnes of folding boxboard per day .",2
2,The first stage of the contract covers 133 stores and 600 cash registers .,2
0,"Cost savings will then rise to some 20 mln eur a year from 2007 , OKO said .",2
0,"Profit after taxes was EUR 0.1 mn , compared to EUR -0.4 mn the previous year .",0
2,The purchase sum is about EUR 10mn US$ 12.97 mn .,2
1,Cash flow from operations in January-December 2008 was a negative EUR 18.1 mn compared to EUR 39.0 mn in the corresponding period in 2007 .,1
1,"Operating profit , excluding non-recurring items , totaled EUR 0.2 mn , down from EUR 0.8 mn in the corresponding period in 2006 .",1
2,"The reorganisation will be carried out by transferring HKScan Corporation 's production-related property , plant and equipment in Finland as well as its holdings in subsidiaries and associates to HKScan Finland Oy , a holding company wholly owned by HKScan Corporation .",2
1,Sales of mid-strength beer decreased by 40 % .,1
1,Net sales fell by 33 % from the third quarter of 2008 to EUR 130.5 mn .,1
